出資元・企業ID,出資元・企業名,company_id,company_name,corporate_number,corporate_name,location,status,number_of_activity,update_date,LocName,lon,lat,iConf,iLvl,count
5967.0,イーストベンチャーズ,5967.0,イーストベンチャーズ,1010401097559,イーストベンチャーズ株式会社,東京都港区六本木４丁目２番４５号,-,1,2019-01-30T00:00:00+09:00,東京都/港区/六本木/４丁目/２番/４５号,139.73434927635793,35.6659401707753,5.0,8.0,1
17913.0,SREホールディングス,17913.0,SREホールディングス,1010001160048,ＳＲＥホールディングス株式会社,東京都港区北青山３丁目１番２号,-,36,2019-06-14T00:00:00+09:00,東京都/港区/北青山/３丁目/１番/２号,139.71503077851727,35.66929927495554,5.0,8.0,1
4451.0,WiL,4451.0,WiL,1030001091860,ｗｉｌｌｓｉ株式会社,埼玉県川口市末広１丁目１８番７−６０１号カーサ・ダルテ,-,4,2019-08-13T00:00:00+09:00,埼玉県/川口市/末広/１丁目/１８番,139.73541363826408,35.80317476101847,5.0,7.0,1
17194.0,Coral Capital,17194.0,Coral Capital,8010001190699,株式会社Ｃｏｒａｌ　Ｃａｐｉｔａｌ,東京都千代田区大手町１丁目９番２号大手町フィナンシャルシティグランキューブ３階,-,0,2019-08-09T00:00:00+09:00,東京都/千代田区/大手町/１丁目/９番,139.7653057399488,35.68857845736789,5.0,7.0,1
21264.0,NCBベンチャーキャピタル,21264.0,NCBベンチャーキャピタル,5290001089082,株式会社ＮＣＢベンチャーキャピタル,福岡県福岡市中央区天神２丁目５番２８号,-,1,2020-06-11T00:00:00+09:00,福岡県/福岡市/中央区/天神/２丁目/５番/２８号,130.39668905040145,33.58856274230832,5.0,8.0,1
14209.0,Kips,14209.0,Kips,3013301022023,株式会社Ｋｉｐｓ,東京都千代田区丸の内１丁目５番１号新丸の内ビルディング,-,2,2018-04-03T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/５番/１号,139.76463603762147,35.68260911035785,5.0,8.0,1
26138.0,廣田商事,26138.0,廣田商事,7020001011946,株式会社廣田商事,神奈川県横浜市青葉区市ケ尾町１７３７番地,-,8,2018-09-21T00:00:00+09:00,神奈川県/横浜市/青葉区/市ケ尾町/１７３７番地,139.53697038724158,35.556767164162814,5.0,8.0,1
6480.0,伊藤忠商事,6480.0,伊藤忠商事,7120001077358,伊藤忠商事株式会社,大阪府大阪市北区梅田３丁目１番３号,-,674,2020-03-30T00:00:00+09:00,大阪府/大阪市/北区/梅田/３丁目/１番,135.4964105472415,34.70235300794322,5.0,7.0,1
20738.0,東京大学エッジキャピタルパートナーズ,20738.0,東京大学エッジキャピタルパートナーズ,3010001190786,株式会社東京大学エッジキャピタルパートナーズ,東京都文京区本郷７丁目３番１号,-,1,2018-04-10T00:00:00+09:00,東京都/文京区/本郷/７丁目/３番/１号,139.76496484727602,35.711395882940614,5.0,8.0,1
6008.0,iSGSインベストメントワークス,6008.0,iSGSインベストメントワークス,2010401125203,株式会社ｉＳＧＳインベストメントワークス,東京都港区赤坂１丁目１２番３２号,-,1,2016-06-13T00:00:00+09:00,東京都/港区/赤坂/１丁目/１２番,139.7410286200392,35.66818009825869,5.0,7.0,1
6128.0,CARTA VENTURES,6128.0,CARTA VENTURES,4011001068740,株式会社ＣＡＲＴＡ　ＶＥＮＴＵＲＥＳ,東京都渋谷区道玄坂１丁目２１番１号渋谷ソラスタ１５階,-,0,2022-02-04T00:00:00+09:00,東京都/渋谷区/道玄坂/１丁目/２１番/１号,139.69692282559262,35.65658021922436,5.0,8.0,1
24823.0,マラトンキャピタルパートナーズ,24823.0,マラトンキャピタルパートナーズ,6010001217124,マラトンキャピタルパートナーズ株式会社,東京都千代田区丸の内１丁目６番２号新丸の内センタービルディング２１階,-,0,2021-07-14T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/６番/２号,139.76643582256443,35.68415898450196,5.0,8.0,1
26128.0,クオンタムリープデジタルファーミング,26128.0,クオンタムリープデジタルファーミング,3010401166378,クオンタムリープデジタルファーミング株式会社,東京都港区赤坂９丁目５番１２号,-,0,2022-03-28T00:00:00+09:00,東京都/港区/赤坂/９丁目/５番/１２号,139.7295096349781,35.66721989708589,5.0,8.0,1
15087.0,ティアンドエス,15087.0,ティアンドエス,6020001118494,ティアンドエス株式会社,神奈川県横浜市西区みなとみらい３丁目６番３号,-,4,2018-06-08T00:00:00+09:00,神奈川県/横浜市/西区/みなとみらい/３丁目/６番,139.63277619222987,35.45825077424794,5.0,7.0,1
5297.0,ラック,5297.0,ラック,1010001056667,ベルジュラックジャポン株式会社,東京都中央区日本橋馬喰町１丁目４番８号,-,9,2019-04-16T00:00:00+09:00,東京都/中央区/日本橋馬喰町/１丁目/４番/８号,139.7812642067595,35.69305838268422,5.0,8.0,1
19304.0,ENEOSイノベーションパートナーズ,19304.0,ENEOSイノベーションパートナーズ,3010003030809,ＥＮＥＯＳイノベーションパートナーズ合同会社,東京都千代田区大手町１丁目１番２号,-,0,2020-07-10T00:00:00+09:00,東京都/千代田区/大手町/１丁目/１番/２号,139.7619961205095,35.68609864720097,5.0,8.0,1
7123.0,肥銀キャピタル,7123.0,肥銀キャピタル,7330001003904,肥銀キャピタル株式会社,熊本県熊本市中央区下通１丁目９番９号,-,1,2018-04-18T00:00:00+09:00,熊本県/熊本市/中央区/下通/１丁目/９番/９号,130.70782205101315,32.800608461906926,5.0,8.0,1
26109.0,プロバイドジャパン,26109.0,プロバイドジャパン,9040001022386,株式会社プロバイドジャパン,東京都渋谷区恵比寿１丁目２３番１３号アルカイビル１階,-,0,2019-08-28T00:00:00+09:00,東京都/渋谷区/恵比寿/１丁目/２３番/１３号,139.71587165184226,35.64583193512494,5.0,8.0,1
6531.0,大阪大学ベンチャーキャピタル,6531.0,大阪大学ベンチャーキャピタル,7120901034862,大阪大学ベンチャーキャピタル株式会社,大阪府吹田市山田丘２番８号,-,1,2018-06-21T00:00:00+09:00,大阪府/吹田市/山田丘/２番,135.5247940019824,34.821100170838,5.0,7.0,1
6607.0,東北大学ベンチャーパートナーズ,6607.0,東北大学ベンチャーパートナーズ,4370001025360,東北大学ベンチャーパートナーズ株式会社,宮城県仙台市青葉区荒巻字青葉４６８番地の１,-,1,2021-09-17T00:00:00+09:00,宮城県/仙台市/青葉区/荒巻/字青葉/４６８番地,140.82458176446923,38.281642742952485,5.0,8.0,1
10009.0,アグリビジネス投資育成,10009.0,アグリビジネス投資育成,2010001080633,アグリビジネス投資育成株式会社,東京都千代田区神田駿河台２丁目２番地御茶ノ水杏雲ビル,-,1,2019-12-11T00:00:00+09:00,東京都/千代田区/神田駿河台/２丁目/２番,139.76342548186847,35.698917244587484,5.0,7.0,1
3500.0,サイバーエージェント,3500.0,サイバーエージェント,4011001034156,株式会社サイバーエージェント,東京都渋谷区宇田川町４０番１号,-,419,2021-05-20T00:00:00+09:00,東京都/渋谷区/宇田川町/４０番/１号,139.69623265760708,35.66220956792978,5.0,8.0,1
12563.0,関西ぱど,12563.0,関西ぱど,5120001184239,株式会社関西ぱど,大阪府大阪市西区靱本町１丁目１０番２４号,-,2,2018-12-12T00:00:00+09:00,大阪府/大阪市/西区/靱本町/１丁目/１０番/２４号,135.49642113833502,34.6849549841544,5.0,8.0,1
5973.0,FFGベンチャービジネスパートナーズ,5973.0,FFGベンチャービジネスパートナーズ,5290001073474,株式会社ＦＦＧベンチャービジネスパートナーズ,福岡県福岡市中央区大手門１丁目８番３号,-,1,2018-05-01T00:00:00+09:00,福岡県/福岡市/中央区/大手門/１丁目/８番,130.3820603478292,33.58954235325065,5.0,7.0,1
16790.0,アステム,16790.0,アステム,7120001060149,株式会社アステム,大阪府大阪市北区東天満２丁目７番１２号,-,54,2019-06-27T00:00:00+09:00,大阪府/大阪市/北区/東天満/２丁目/７番/１２号,135.51471908267956,34.6982438998996,5.0,8.0,1
5677.0,カカオピッコマ,5677.0,カカオピッコマ,3011001070185,株式会社カカオピッコマ,東京都港区六本木７丁目７番７号,-,22,2021-11-22T00:00:00+09:00,東京都/港区/六本木/７丁目/７番/７号,139.72882978685126,35.66488014183305,5.0,8.0,1
6224.0,デジタルホールディングス,6224.0,デジタルホールディングス,4010001102162,株式会社デジタルホールディングス,東京都千代田区四番町６番,-,129,2020-07-14T00:00:00+09:00,東京都/千代田区/四番町/６番,139.73603818918923,35.689357583701735,5.0,7.0,1
6658.0,豊島,6658.0,豊島,2180001083272,豊島株式会社,愛知県一宮市せんい２丁目５番１１号,-,189,2020-10-14T00:00:00+09:00,愛知県/一宮市/せんい/２丁目/５番/１１号,136.8241538615736,35.28883806328756,5.0,8.0,1
6706.0,TIS,6706.0,TIS,2010001134133,ＴＩＳ株式会社,東京都新宿区西新宿８丁目１７番１号,-,582,2018-07-17T00:00:00+09:00,東京都/新宿区/西新宿/８丁目/１７番/１号,139.6912017167874,35.69616561497597,5.0,8.0,1
22254.0,MPower,22254.0,MPower,1130001050906,ＥＭＰＯＷＥＲＭＥＮＴ株式会社,京都府京都市南区西九条西柳ノ内町２８番地５,-,4,2015-11-13T00:00:00+09:00,京都府/京都市/南区/西九条西柳ノ内町/２８番地,135.75094882069726,34.975787869162545,5.0,8.0,1
22291.0,あいざわアセットマネジメント,22291.0,あいざわアセットマネジメント,5010001126689,あいざわアセットマネジメント株式会社,東京都港区東新橋１丁目９番１号,-,3,2021-08-04T00:00:00+09:00,東京都/港区/東新橋/１丁目/９番/１号,139.7607471474697,35.663261180381525,5.0,8.0,1
5963.0,DG Daiwa Ventures,5963.0,DG Daiwa Ventures,1010001176837,株式会社ＤＧ　Ｄａｉｗａ　Ｖｅｎｔｕｒｅｓ,東京都千代田区丸の内１丁目９番１号,-,1,2018-06-05T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/９番/１号,139.7683858074367,35.68043945495833,5.0,8.0,1
6469.0,中信ベンチャーキャピタル,6469.0,中信ベンチャーキャピタル,6130001018072,中信ベンチャーキャピタル株式会社,京都府京都市下京区四条通室町東入函谷鉾町９１番地,-,1,2018-07-10T00:00:00+09:00,京都府/京都市/下京区/四条通室町東入,135.7578372760813,35.002804955479256,5.0,0.0,1
25262.0,明治ホールディングス,25262.0,明治ホールディングス,9010001123947,明治ホールディングス株式会社,東京都中央区京橋２丁目４番１６号,-,296,2018-04-20T00:00:00+09:00,東京都/中央区/京橋/２丁目/４番/１６号,139.7689958985655,35.6768998691693,5.0,8.0,1
7150.0,モバイルコム,7150.0,モバイルコム,5500001004143,株式会社モバイルコム,愛媛県松山市南江戸３丁目５番２０号,-,26,2018-07-23T00:00:00+09:00,愛媛県/松山市/南江戸/３丁目/５番/２０号,132.74410126728424,33.83784082064764,5.0,8.0,1
7946.0,フューチャーリンクネットワーク,7946.0,フューチャーリンクネットワーク,7040001019632,株式会社フューチャーリンクネットワーク,千葉県船橋市西船４丁目１９番３号,-,4,2019-09-17T00:00:00+09:00,千葉県/船橋市/西船/４丁目/１９番/３号,139.95757864584195,35.708741372164575,5.0,8.0,1
25966.0,モーターマガジン,25966.0,モーターマガジン,1010401029504,株式会社モーターマガジン社,東京都港区新橋５丁目３３番１０号,-,2,2018-12-07T00:00:00+09:00,東京都/港区/新橋/５丁目/３３番/１０号,139.75411773413816,35.662641072092214,5.0,8.0,1
6624.0,池田泉州キャピタル,6624.0,池田泉州キャピタル,3120001074409,池田泉州キャピタル株式会社,大阪府大阪市北区茶屋町１８番１４号,-,3,2018-07-04T00:00:00+09:00,大阪府/大阪市/北区/茶屋町/１８番/１４号,135.4996900276048,34.70917230949707,5.0,8.0,1
25974.0,ケイティケイ,25974.0,ケイティケイ,9180001016399,ケイティケイ株式会社,愛知県名古屋市東区泉２丁目３番３号,-,14,2018-11-20T00:00:00+09:00,愛知県/名古屋市/東区/泉/２丁目/３番/３号,136.91523997456875,35.17800288257935,5.0,8.0,1
21124.0,Emellience Partners,21124.0,Emellience Partners,7010601057332,Ｅｍｅｌｌｉｅｎｃｅ　Ｐａｒｔｎｅｒｓ株式会社,東京都江東区豊洲１丁目１番１号,-,0,2020-05-18T00:00:00+09:00,東京都/江東区/豊洲/１丁目/１番/１号,139.7907547338547,35.660082343515555,5.0,8.0,1
9971.0,栖峰投資ワークス,9971.0,栖峰投資ワークス,8130001060403,栖峰投資ワークス株式会社,京都府京都市下京区室町通綾小路上る鶏鉾町４８０番地,-,1,2019-10-04T00:00:00+09:00,京都府/京都市/下京区/鶏鉾町/４８０番地,135.7579272458974,35.00344488472937,5.0,8.0,1
7409.0,中銀リース,7409.0,中銀リース,2260001004360,中銀リース株式会社,岡山県岡山市北区丸の内１丁目１４番１７号,-,2,2018-04-12T00:00:00+09:00,岡山県/岡山市/北区/丸の内/１丁目/１４番/１７号,133.93139004053066,34.662532108541036,5.0,8.0,1
11644.0,エーザイ,11644.0,エーザイ,4010001098574,エーザイ・アール・アンド・ディー・マネジメント株式会社,東京都文京区小石川４丁目６番１０号,-,1187,2021-01-06T00:00:00+09:00,東京都/文京区/小石川/４丁目/６番/１０号,139.74241662080578,35.714814892456175,5.0,8.0,1
21861.0,ネクストウェア,21861.0,ネクストウェア,3120001086949,ネクストウェア株式会社,大阪府大阪市中央区北久宝寺町４丁目３番１１号,-,1,2018-08-17T00:00:00+09:00,大阪府/大阪市/中央区/北久宝寺町/４丁目/３番/１１号,135.49894109368077,34.679775630795355,5.0,8.0,1
25108.0,デリカフーズホールディングス,25108.0,デリカフーズホールディングス,8011801015921,デリカフーズホールディングス株式会社,東京都足立区六町４丁目１２番１２号,-,19,2018-07-10T00:00:00+09:00,東京都/足立区/六町/４丁目/１２番/１２号,139.82562668617783,35.78588913763828,5.0,8.0,1
6640.0,竹中工務店,6640.0,竹中工務店,3120001077469,株式会社竹中工務店,大阪府大阪市中央区本町４丁目１番１３号,-,2768,2018-05-15T00:00:00+09:00,大阪府/大阪市/中央区/本町/４丁目/１番/１３号,135.5001508411068,34.68408516950577,5.0,8.0,1
7015.0,東芝デジタルソリューションズ,7015.0,東芝デジタルソリューションズ,7010401052137,東芝デジタルソリューションズ株式会社,神奈川県川崎市幸区堀川町７２番地３４,-,2086,2022-04-18T00:00:00+09:00,神奈川県/川崎市/幸区/堀川町/７２番地,139.69910754780068,35.53423401902486,5.0,8.0,1
20750.0,国分グループ本社,20750.0,国分グループ本社,9010001043063,国分グループ本社株式会社,東京都中央区日本橋１丁目１番１号,-,75,2022-01-19T00:00:00+09:00,東京都/中央区/日本橋/１丁目/１番/１号,139.7737452169216,35.68381921908572,5.0,8.0,1
6410.0,ポーラ・オルビスホールディングス,6410.0,ポーラ・オルビスホールディングス,4010701017916,株式会社ポーラ・オルビスホールディングス,東京都品川区西五反田２丁目２番３号,-,168,2018-05-08T00:00:00+09:00,東京都/品川区/西五反田/２丁目/２番/３号,139.7212119295216,35.62767411851797,5.0,8.0,1
22924.0,tb innovations,22924.0,tb innovations,6010001208073,株式会社ｔｂ　ｉｎｎｏｖａｔｉｏｎｓ,東京都中央区京橋２丁目２番１号,-,7,2020-03-06T00:00:00+09:00,東京都/中央区/京橋/２丁目/２番/１号,139.76934583462398,35.677749783048306,5.0,8.0,1
